config_id,folder,scenario,K,algo,total_budget,alpha,gamma,episode_keep,n_seeds,acc_mean,acc_std,fallback_rate,wall_time_total_sec,per_seed_csv
random_K32_BASELINE_NO_ELIM_MIX_a0.500,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_BASELINE_NO_ELIM_MIX_a0p500,random,32,BASELINE_NO_ELIM_MIX,40000,0.5,,,10,0.9,0.31622776601683794,0.0,2.8012807369232178,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_BASELINE_NO_ELIM_MIX_a0p500/per_seed.csv
random_K32_BASELINE_NO_ELIM_MIX_a1.000,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_BASELINE_NO_ELIM_MIX_a1p000,random,32,BASELINE_NO_ELIM_MIX,40000,1.0,,,10,1.0,0.0,0.0,2.8009960651397705,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_BASELINE_NO_ELIM_MIX_a1p000/per_seed.csv
random_K32_FSH_a0.000_g0.000_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a0p000_g0p000_k0p000_impl0,random,32,FSH,40000,0.0,0.0,0.0,10,0.6,0.5163977794943223,1.0,3.0517945289611816,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a0p000_g0p000_k0p000_impl0/per_seed.csv
random_K32_FSH_a0.000_g0.000_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a0p000_g0p000_k0p500_impl0,random,32,FSH,40000,0.0,0.0,0.5,10,0.6,0.5163977794943223,1.0,3.397244691848755,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a0p000_g0p000_k0p500_impl0/per_seed.csv
random_K32_FSH_a0.000_g0.000_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a0p000_g0p000_k1p000_impl0,random,32,FSH,40000,0.0,0.0,1.0,10,0.6,0.5163977794943223,1.0,3.283740997314453,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a0p000_g0p000_k1p000_impl0/per_seed.csv
random_K32_FSH_a0.000_g0.500_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a0p000_g0p500_k0p000_impl0,random,32,FSH,40000,0.0,0.5,0.0,10,0.4,0.5163977794943223,1.0,3.2270519733428955,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a0p000_g0p500_k0p000_impl0/per_seed.csv
random_K32_FSH_a0.000_g0.500_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a0p000_g0p500_k0p500_impl0,random,32,FSH,40000,0.0,0.5,0.5,10,0.9,0.31622776601683794,1.0,7.095310211181641,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a0p000_g0p500_k0p500_impl0/per_seed.csv
random_K32_FSH_a0.000_g0.500_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a0p000_g0p500_k1p000_impl0,random,32,FSH,40000,0.0,0.5,1.0,10,0.8,0.42163702135578396,1.0,8.804815530776978,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a0p000_g0p500_k1p000_impl0/per_seed.csv
random_K32_FSH_a0.000_g1.000_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a0p000_g1p000_k0p000_impl0,random,32,FSH,40000,0.0,1.0,0.0,10,0.6,0.5163977794943223,1.0,3.2781620025634766,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a0p000_g1p000_k0p000_impl0/per_seed.csv
random_K32_FSH_a0.000_g1.000_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a0p000_g1p000_k0p500_impl0,random,32,FSH,40000,0.0,1.0,0.5,10,0.9,0.31622776601683794,1.0,8.102372407913208,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a0p000_g1p000_k0p500_impl0/per_seed.csv
random_K32_FSH_a0.000_g1.000_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a0p000_g1p000_k1p000_impl0,random,32,FSH,40000,0.0,1.0,1.0,10,0.9,0.31622776601683794,1.0,8.924792051315308,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a0p000_g1p000_k1p000_impl0/per_seed.csv
random_K32_FSH_a0.500_g0.000_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a0p500_g0p000_k0p000_impl0,random,32,FSH,40000,0.5,0.0,0.0,10,0.3,0.48304589153964794,1.0,2.427197217941284,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a0p500_g0p000_k0p000_impl0/per_seed.csv
random_K32_FSH_a0.500_g0.000_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a0p500_g0p000_k0p500_impl0,random,32,FSH,40000,0.5,0.0,0.5,10,0.3,0.48304589153964794,1.0,2.1608614921569824,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a0p500_g0p000_k0p500_impl0/per_seed.csv
random_K32_FSH_a0.500_g0.000_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a0p500_g0p000_k1p000_impl0,random,32,FSH,40000,0.5,0.0,1.0,10,0.3,0.48304589153964794,1.0,2.434286594390869,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a0p500_g0p000_k1p000_impl0/per_seed.csv
random_K32_FSH_a0.500_g0.500_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a0p500_g0p500_k0p000_impl0,random,32,FSH,40000,0.5,0.5,0.0,10,0.7,0.48304589153964794,1.0,2.492603302001953,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a0p500_g0p500_k0p000_impl0/per_seed.csv
random_K32_FSH_a0.500_g0.500_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a0p500_g0p500_k0p500_impl0,random,32,FSH,40000,0.5,0.5,0.5,10,0.8,0.42163702135578396,1.0,5.9455766677856445,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a0p500_g0p500_k0p500_impl0/per_seed.csv
random_K32_FSH_a0.500_g0.500_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a0p500_g0p500_k1p000_impl0,random,32,FSH,40000,0.5,0.5,1.0,10,0.8,0.42163702135578396,1.0,6.654374837875366,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a0p500_g0p500_k1p000_impl0/per_seed.csv
random_K32_FSH_a0.500_g1.000_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a0p500_g1p000_k0p000_impl0,random,32,FSH,40000,0.5,1.0,0.0,10,0.8,0.42163702135578396,1.0,2.138357162475586,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a0p500_g1p000_k0p000_impl0/per_seed.csv
random_K32_FSH_a0.500_g1.000_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a0p500_g1p000_k0p500_impl0,random,32,FSH,40000,0.5,1.0,0.5,10,0.8,0.42163702135578396,1.0,7.4392921924591064,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a0p500_g1p000_k0p500_impl0/per_seed.csv
random_K32_FSH_a0.500_g1.000_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a0p500_g1p000_k1p000_impl0,random,32,FSH,40000,0.5,1.0,1.0,10,0.9,0.31622776601683794,1.0,8.04423713684082,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a0p500_g1p000_k1p000_impl0/per_seed.csv
random_K32_FSH_a1.000_g0.000_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a1p000_g0p000_k0p000_impl0,random,32,FSH,40000,1.0,0.0,0.0,10,0.8,0.4216370213557839,1.0,1.630605697631836,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a1p000_g0p000_k0p000_impl0/per_seed.csv
random_K32_FSH_a1.000_g0.000_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a1p000_g0p000_k0p500_impl0,random,32,FSH,40000,1.0,0.0,0.5,10,0.8,0.42163702135578396,1.0,6.2152299880981445,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a1p000_g0p000_k0p500_impl0/per_seed.csv
random_K32_FSH_a1.000_g0.000_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a1p000_g0p000_k1p000_impl0,random,32,FSH,40000,1.0,0.0,1.0,10,0.8,0.4216370213557839,1.0,6.692157983779907,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a1p000_g0p000_k1p000_impl0/per_seed.csv
random_K32_FSH_a1.000_g0.500_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a1p000_g0p500_k0p000_impl0,random,32,FSH,40000,1.0,0.5,0.0,10,0.8,0.4216370213557839,1.0,1.7645089626312256,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a1p000_g0p500_k0p000_impl0/per_seed.csv
random_K32_FSH_a1.000_g0.500_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a1p000_g0p500_k0p500_impl0,random,32,FSH,40000,1.0,0.5,0.5,10,0.8,0.42163702135578396,1.0,6.182618618011475,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a1p000_g0p500_k0p500_impl0/per_seed.csv
random_K32_FSH_a1.000_g0.500_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a1p000_g0p500_k1p000_impl0,random,32,FSH,40000,1.0,0.5,1.0,10,0.8,0.4216370213557839,1.0,6.209420680999756,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a1p000_g0p500_k1p000_impl0/per_seed.csv
random_K32_FSH_a1.000_g1.000_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a1p000_g1p000_k0p000_impl0,random,32,FSH,40000,1.0,1.0,0.0,10,0.8,0.4216370213557839,1.0,1.6235673427581787,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a1p000_g1p000_k0p000_impl0/per_seed.csv
random_K32_FSH_a1.000_g1.000_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a1p000_g1p000_k0p500_impl0,random,32,FSH,40000,1.0,1.0,0.5,10,0.8,0.42163702135578396,1.0,4.829700231552124,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a1p000_g1p000_k0p500_impl0/per_seed.csv
random_K32_FSH_a1.000_g1.000_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a1p000_g1p000_k1p000_impl0,random,32,FSH,40000,1.0,1.0,1.0,10,0.8,0.4216370213557839,1.0,5.970232963562012,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K32/random_K32_FSH_a1p000_g1p000_k1p000_impl0/per_seed.csv
random_K64_BASELINE_NO_ELIM_MIX_a0.000,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_BASELINE_NO_ELIM_MIX_a0p000,random,64,BASELINE_NO_ELIM_MIX,80000,0.0,,,10,0.3,0.4830458915396479,0.0,6.946157693862915,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_BASELINE_NO_ELIM_MIX_a0p000/per_seed.csv
random_K64_BASELINE_NO_ELIM_MIX_a0.500,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_BASELINE_NO_ELIM_MIX_a0p500,random,64,BASELINE_NO_ELIM_MIX,80000,0.5,,,10,0.6,0.5163977794943223,0.0,5.42405891418457,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_BASELINE_NO_ELIM_MIX_a0p500/per_seed.csv
random_K64_BASELINE_NO_ELIM_MIX_a1.000,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_BASELINE_NO_ELIM_MIX_a1p000,random,64,BASELINE_NO_ELIM_MIX,80000,1.0,,,10,0.9,0.31622776601683794,0.0,4.697004795074463,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_BASELINE_NO_ELIM_MIX_a1p000/per_seed.csv
random_K64_FSH_a0.000_g0.000_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a0p000_g0p000_k0p000_impl0,random,64,FSH,80000,0.0,0.0,0.0,10,0.3,0.4830458915396479,1.0,4.561371564865112,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a0p000_g0p000_k0p000_impl0/per_seed.csv
random_K64_FSH_a0.000_g0.000_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a0p000_g0p000_k0p500_impl0,random,64,FSH,80000,0.0,0.0,0.5,10,0.3,0.4830458915396479,1.0,5.7006449699401855,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a0p000_g0p000_k0p500_impl0/per_seed.csv
random_K64_FSH_a0.000_g0.000_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a0p000_g0p000_k1p000_impl0,random,64,FSH,80000,0.0,0.0,1.0,10,0.3,0.4830458915396479,1.0,4.568915367126465,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a0p000_g0p000_k1p000_impl0/per_seed.csv
random_K64_FSH_a0.000_g0.500_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a0p000_g0p500_k0p000_impl0,random,64,FSH,80000,0.0,0.5,0.0,10,0.3,0.4830458915396479,1.0,4.957642555236816,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a0p000_g0p500_k0p000_impl0/per_seed.csv
random_K64_FSH_a0.000_g0.500_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a0p000_g0p500_k0p500_impl0,random,64,FSH,80000,0.0,0.5,0.5,10,0.5,0.5270462766947299,1.0,8.805300235748291,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a0p000_g0p500_k0p500_impl0/per_seed.csv
random_K64_FSH_a0.000_g0.500_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a0p000_g0p500_k1p000_impl0,random,64,FSH,80000,0.0,0.5,1.0,10,0.9,0.31622776601683794,1.0,13.315401792526245,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a0p000_g0p500_k1p000_impl0/per_seed.csv
random_K64_FSH_a0.000_g1.000_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a0p000_g1p000_k0p000_impl0,random,64,FSH,80000,0.0,1.0,0.0,10,0.3,0.4830458915396479,1.0,5.066152334213257,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a0p000_g1p000_k0p000_impl0/per_seed.csv
random_K64_FSH_a0.000_g1.000_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a0p000_g1p000_k0p500_impl0,random,64,FSH,80000,0.0,1.0,0.5,10,0.9,0.31622776601683794,1.0,13.322100400924683,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a0p000_g1p000_k0p500_impl0/per_seed.csv
random_K64_FSH_a0.000_g1.000_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a0p000_g1p000_k1p000_impl0,random,64,FSH,80000,0.0,1.0,1.0,10,0.7,0.48304589153964794,1.0,17.41897988319397,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a0p000_g1p000_k1p000_impl0/per_seed.csv
random_K64_FSH_a0.500_g0.000_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a0p500_g0p000_k0p000_impl0,random,64,FSH,80000,0.5,0.0,0.0,10,0.3,0.48304589153964794,1.0,3.163991689682007,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a0p500_g0p000_k0p000_impl0/per_seed.csv
random_K64_FSH_a0.500_g0.000_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a0p500_g0p000_k0p500_impl0,random,64,FSH,80000,0.5,0.0,0.5,10,0.3,0.48304589153964794,1.0,3.777611255645752,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a0p500_g0p000_k0p500_impl0/per_seed.csv
random_K64_FSH_a0.500_g0.000_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a0p500_g0p000_k1p000_impl0,random,64,FSH,80000,0.5,0.0,1.0,10,0.3,0.48304589153964794,1.0,3.395246744155884,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a0p500_g0p000_k1p000_impl0/per_seed.csv
random_K64_FSH_a0.500_g0.500_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a0p500_g0p500_k0p000_impl0,random,64,FSH,80000,0.5,0.5,0.0,10,0.3,0.48304589153964794,1.0,3.6447336673736572,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a0p500_g0p500_k0p000_impl0/per_seed.csv
random_K64_FSH_a0.500_g0.500_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a0p500_g0p500_k0p500_impl0,random,64,FSH,80000,0.5,0.5,0.5,10,0.7,0.48304589153964794,1.0,6.796399354934692,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a0p500_g0p500_k0p500_impl0/per_seed.csv
random_K64_FSH_a0.500_g0.500_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a0p500_g0p500_k1p000_impl0,random,64,FSH,80000,0.5,0.5,1.0,10,0.8,0.42163702135578396,1.0,10.748407125473022,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a0p500_g0p500_k1p000_impl0/per_seed.csv
random_K64_FSH_a0.500_g1.000_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a0p500_g1p000_k0p000_impl0,random,64,FSH,80000,0.5,1.0,0.0,10,0.3,0.4830458915396479,1.0,3.6016390323638916,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a0p500_g1p000_k0p000_impl0/per_seed.csv
random_K64_FSH_a0.500_g1.000_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a0p500_g1p000_k0p500_impl0,random,64,FSH,80000,0.5,1.0,0.5,10,0.8,0.42163702135578396,1.0,11.104334592819214,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a0p500_g1p000_k0p500_impl0/per_seed.csv
random_K64_FSH_a0.500_g1.000_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a0p500_g1p000_k1p000_impl0,random,64,FSH,80000,0.5,1.0,1.0,10,0.5,0.5270462766947299,1.0,13.195419788360596,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a0p500_g1p000_k1p000_impl0/per_seed.csv
random_K64_FSH_a1.000_g0.000_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a1p000_g0p000_k0p000_impl0,random,64,FSH,80000,1.0,0.0,0.0,10,0.5,0.5270462766947299,1.0,2.7361021041870117,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a1p000_g0p000_k0p000_impl0/per_seed.csv
random_K64_FSH_a1.000_g0.000_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a1p000_g0p000_k0p500_impl0,random,64,FSH,80000,1.0,0.0,0.5,10,1.0,0.0,1.0,7.926706552505493,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a1p000_g0p000_k0p500_impl0/per_seed.csv
random_K64_FSH_a1.000_g0.000_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a1p000_g0p000_k1p000_impl0,random,64,FSH,80000,1.0,0.0,1.0,10,0.6,0.5163977794943223,1.0,9.677855968475342,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a1p000_g0p000_k1p000_impl0/per_seed.csv
random_K64_FSH_a1.000_g0.500_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a1p000_g0p500_k0p000_impl0,random,64,FSH,80000,1.0,0.5,0.0,10,0.5,0.5270462766947299,1.0,2.793020725250244,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a1p000_g0p500_k0p000_impl0/per_seed.csv
random_K64_FSH_a1.000_g0.500_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a1p000_g0p500_k0p500_impl0,random,64,FSH,80000,1.0,0.5,0.5,10,1.0,0.0,1.0,8.423505306243896,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a1p000_g0p500_k0p500_impl0/per_seed.csv
random_K64_FSH_a1.000_g0.500_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a1p000_g0p500_k1p000_impl0,random,64,FSH,80000,1.0,0.5,1.0,10,0.6,0.5163977794943223,1.0,9.294029712677002,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a1p000_g0p500_k1p000_impl0/per_seed.csv
random_K64_FSH_a1.000_g1.000_k0.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a1p000_g1p000_k0p000_impl0,random,64,FSH,80000,1.0,1.0,0.0,10,0.5,0.5270462766947299,1.0,2.4722952842712402,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a1p000_g1p000_k0p000_impl0/per_seed.csv
random_K64_FSH_a1.000_g1.000_k0.500_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a1p000_g1p000_k0p500_impl0,random,64,FSH,80000,1.0,1.0,0.5,10,1.0,0.0,1.0,7.764073610305786,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a1p000_g1p000_k0p500_impl0/per_seed.csv
random_K64_FSH_a1.000_g1.000_k1.000_impl0,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a1p000_g1p000_k1p000_impl0,random,64,FSH,80000,1.0,1.0,1.0,10,0.6,0.5163977794943223,1.0,9.356064319610596,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/random_K64/random_K64_FSH_a1p000_g1p000_k1p000_impl0/per_seed.csv
uniform_gap_K32_BASELINE_NO_ELIM_MIX_a0.000,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_BASELINE_NO_ELIM_MIX_a0p000,uniform_gap,32,BASELINE_NO_ELIM_MIX,40000,0.0,,,10,1.0,0.0,0.0,4.476337909698486,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_BASELINE_NO_ELIM_MIX_a0p000/per_seed.csv
uniform_gap_K32_BASELINE_NO_ELIM_MIX_a0.500,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_BASELINE_NO_ELIM_MIX_a0p500,uniform_gap,32,BASELINE_NO_ELIM_MIX,40000,0.5,,,10,1.0,0.0,0.0,3.9274816513061523,/home/dguo294/Reinforcement-Learning-Study/Fusing2/log/20260103_230742/uniform_gap_K32/uniform_gap_K32_BASELINE_NO_ELIM_MIX_a0p500/per_seed.csv
